7August2010COSTA19	JIM_COSTA_20501	train nurses improve access care grants prepare individuals careers nursing nurses advanced grants human authorized care law nurses serve care system caring seniors children strengthen nursing workforce access care addressing shortage care professionals vital future grants step due increased demand aging population faces growing nursing shortage nursing programs expanded graduate 132 nurses 90 average nurses 100 000 2020 actively increase care workforce develop medical programs corps benefit grants nurse practice quality retention 90 capacity nursing pipeline promote career mobility individuals nursing prepare nurses level continuing training enhance quality patient care advanced nursing 56 supports schools nursing individuals preparing types nurse specialists requiring advanced
15October2010SANCHEZ5	LINDA_SANCHEZ_20310	phillips applaud ruling phillips overturning discriminatory desire serve forces depend sexual orientation policies recognize truth implementation dadt harmed military readiness forced brave women choose hiding gay lesbian women served serve honorably publicly
5August2010RYAN3	PAUL_RYAN_29939	1st centers 1st valuable resource utilize stay connected 1st offer wider array user friendly assisting allowing individuals share thoughts constant dialogue flowing represent avenues communicate serve employers encourage advantage average 77 000 visitors facebook twitter pages roadmap future committed multiple forums communicate recently awarded silver mouse 111th
23April2010SMITH22	ADAM_SMITH_29768	veteran veterans employment 2010 series proposals training opportunities enhance ability transition technical military skills civilian workforce improve business programs veterans veterans lives deserve quality paying common sense veterans struggle find veterans employment takes comprehensive approach opportunities existing programs veterans veterans employment expands job training placement entrepreneurship opportunities veterans fallen cracks existing programs veterans employment establishes apprenticeship pilot encourage employment veterans military projects expands post 11 gi returning veterans benefit apprenticeship job training programs acquire skills find stable wage establishes veteran business business administration sba entrepreneurial training counseling veterans creates pilot programs test transitioning servicemembers build technical skills learned military market skills civilian workforce establishes veterans conservation corps grant veterans grant connect veterans market adamsmith section section full section section adamsmith
1May2010MACK53	CONNIE_MACK_20503	mahmoud ahmadinejad granted visa speak united nations reviewing nuclear proliferation treaty outrage ahmadinejad hate violence soil regime calls threatens wipe violent extremists globe helps fund insurgents iraq afghanistan kill troops mistake ahmadinejad attendance mockery meant stop proliferation nuclear weapons mockery secure global stop iran nuclear weapons pursuit turn forum attack global stage dangerous freedoms obligations host
15July2010MURPHY7	PATRICK_MURPHY_20745	high helping connect 864 searching employers partnered stop job seekers put word capable workforce folks struggling fault individuals face employers learning fit talents fifty employers participated event comcast lockheed wind company job offerings sales positions based environmental corporation aerospace biomedical company technical writers forensic engineering litigation company interviewing mechanical engineer position job hosted summer held drew 600 dozen employers focused helping businesses economic downturn bring promoted credits spur job growth businesses secure loans grants bring
30January2010GORDON55	BART_GORDON_15100	grant 24 loan recovery fiber optic broadband macon sumner broadband access absolutely essential fostering growth creating monumental project solid attract committed making plugged opportunities broadband access dollar invested broadband receives ten fold investment scale deployment advanced fiber optic cable impact estimated 000 business 15 000 homes historically underserved challenging terrain expanded access business schools hospitals project begin simultaneously macon sumner telephone cooperative locally owned operated cooperative special foster relationships bring users fold cooperative hopes classes expanded outreach familiarize users personal business tool cooperative seeking locally headquartered lay required 000 miles fiber optic cable ceo afforded fiber optic sitting cookeville project supportive customers advantage broadband develop economic opportunities future championed project expressing utility administrators responsible grant selection process awarded grant competitive process recovery reinvestment recovery billion bring broadband served underserved recovery passed
14January2010LYNCH9	STEPHEN_LYNCH_20119	haitian ninth loved devastating tragedy heartened outpouring sympathy globe united states massive humanitarian operation international commend women involved relief haiti brockton offices haitian locate loved living earthquake impacted areas established haitian desk 888 407 4747 spoken hemisphere citizens crisis informed flights taking citizens word americans evacuated assured citizens living travelling haiti reach loved living travelling haiti feel 428 2000 brockton 508 briefing guard humanitarian relief impacted informed actively involved relief
24August2010SCALISE18	STEVE_SCALISE_20759	hours gretna 25th honor represent encourage gretna bank hours happy questions agencies bills hours 25 2010 10 attorney 1st 200 gretna hours answer questions casework inquiries dealing programs agencies social security medicare medicaid veterans administration hours gretna 27 15
22May2010ENGEL110	ELIOT_ENGEL_15603	2012 poor loss seats decrease translates schools centers aid programs programs rest 11 areas 70 rate mailed forms filling 10 question takes 10 minutes watching half baseball choice 10 minutes difficult seats gained growing states poised increase seats influence begins door door answering questions vital greater policies gain influence ability decide lies hands afford lose face monumental budget deficits localities facing similar crises fund hospitals job training centers schools programs aid hit yorker areas lose 000 greater representation greater ability leadership privacy concerns worried filling valid concern shared share worker face prison worry latino discouraged participating count due outrage immigration law latino responsible amount population growth ten potentially withstand population losses experienced isn
15September2010PENCE40	MIKE_PENCE_20117	pelosi demanding open debate taxes taxpayer face increase deserves full transparent debate stand urging pelosi express matter affect taxpayer raising taxes job creators worst decades quickly prevent coming hikes unemployment rate 10 percent vital democrats play political games leaders respond stop planned increases
15April2010HILL27	BARON_HILL_29914	original cosponsor deficit reduction 2010 introduced yesterday betsy markey larger dog coalition blueprint fiscal sets concrete goals deficit reduction compels order goals step putting sustainable fiscal earlier coalition dog blueprint fiscal 15 plan reduce wasteful unnecessary spending fiscal discipline deficit reduction 2010 component plan establish targets decade stabilize budget fiscal targets primary budgetary balance 2015 full balance 60 debt gdp 10 2020 require budget cbo path deficit reduction amount achieve fiscal targets 15 require budget resolution budget instructions reduce deficit require committees deficit reducing 45 plan reduce deficit 350 billion tangible goals plan reduce deficit commonsense hard decisions budget cuts difficult
25September2010ARCURI18	MICHAEL_ARCURI_20736	encouraging businesses business 5297 increases needed lending millions businesses offers incentives hire fuel closing loopholes reward corporations overseas businesses integral creating rebuilding future owe business environment helps grow flourish increased access cuts businesses business 27 businesses 500 000 grow 12 billion cuts doubling enhancing business expensing extending bonus depreciation allowing 100 exclusion gains investments business doubling deduction start expenditures allowing employed taxpayers deduct costs payroll purposes additionally businesses competitive corporations leveraging 300 billion private sector lending businesses grants business lending cuts access businesses put americans takes step end job outsourcing ending incentives overseas finally fully paid add dime deficit separate business cuts law taxes gains key business investments recovery 75 percent gains key business investments excluded taxes business temporarily puts place 2010 provision called elimination gains taxes investments key investments businesses eligible cut extension expansion businesses ability immediately expense investments temporarily increases 2010 2011 amount investments plants equipment businesses eligible immediately 500 000 highest limit raising level investments phases extension 50 bonus depreciation extends 2010 recovery provision 50 percent bonus depreciation businesses incentives invest plants equipment accelerating rate deduct expenditures deduction insurance costs employed employed deduct cost insurance 2010 employment taxes provision estimated billion cuts entrepreneurs relief cell phone deductions change cell phones burdensome extra documentation making easier virtually business deductions entitled increase deduction entrepreneurs start expenses temporarily increase 2010 amount start expenditures entrepreneurs deduct taxes 000 10 000 phase threshold 60 000 expenditures offering incentive business idea invest starting business business credits businesses carry business credits offset taxes instant break allowing credits offset alternative minimum reducing taxes businesses limitations penalties reporting disproportionately affect business change penalty failing transactions fixed dollar amount criticized imposing larger penalty businesses percentage benefits transaction business passed 16 2010 law
7Dec2010Garamendi35	JOHN_GARAMENDI_20958	framework republicans republicans refuse budge unfunded breaks millionaires billionaires proposes extending cuts saving 70 billion proposes investing saved 70 billion 50 billion paying teachers 20 billion putting sector retrofitting constructing buildings pdfs letters pelosi obama pelosi 2010 honorable pelosi madame obama republicans recently framework agreement cuts unemployment insurance closely examine proposal ability grow proposal presents differences democrats republicans provision judged criteria grow add deficit cutting taxes misguided needlessly adds 140 billion deficit fight class recognize compromise propose framework agreement victory class extend class cuts 250 000 gross adjusted income couples extend cuts earners 250 000 saving approximately 70 billion framework invest saved 70 billion 50 billion hire teachers 20 billion renovations framework remain proposed international student assessment revealed dropped 17th 25th educational performance economic competitiveness demands prioritize breaks millionaires billionaires crucial proposed stimulate put
20March2010SESSIONS31	PETE_SESSIONS_29759	highlighted 40 groups medical oppose represent 500 000 physicians medical physicians disease democrats unhealthy patients sessions physicians spoken loudly results higher costs fewer choices interference patient relationship pelosi 23 surgeon groups 240 000 surgeons anesthesiologists opposition writing short patients undermine quality threaten patient access surgical care additionally surgeons 75 000 physicians wrote pelosi announcing opposition deeply disappointed provisions negative effect surgical patients surgeon ability quality efficient care creation unelected unaccountable independent payment advisory board failure surgical workforce shortage absence repeal sustainable growth rate sgr implementation medicare payment system lack meaningful liability question democrats physicians pelosi democrats ram fatally flawed cost regard opinion physicians patients sessions past start prioritize patient care policies personal political agendas obama democrats medical societies academy plastic surgery academy academy surgery surgery trauma neurological surgeons orthopaedic surgeons osteopathic surgeons surgeons osteopathic academy pediatric surgical society breast surgeons society anesthesiologists society surgery society colon surgeons society surgeons society metabolic surgery society plastic surgeons coalition neurological surgeons surgery trauma heart society specialists society interventions society vascular surgery society surgical oncology medical associations medical medical society medical society medical medical medical society medical society medical medical society
2December2010BOUSTANY1	CHARLES_BOUSTANY_20514	obama administration cancel future offshore drilling opportunities coasts disappointed administration proved interested responsible production announcement focus fixing permitting process safely drill advantage obama earlier promise explore possibly drill areas damages trust producers desperately recover
15May2010SESSIONS22	PETE_SESSIONS_29759	youcut project innovative designed give voice americans runaway spending pelosi consistently voice choosing rack debt unbridled spending sessions youcut empowers voices heard cut spending eliminate wasteful programs promote fiscal sanity youcut republicans partnering fiscal responsibility listen vote youcut webpage feature proposed spending cuts vote top priorities cutting spending saving taxpayer dollars republicans plan featured spending cut votes youcut underscores change sessions returning fiscal sanity require ongoing decisions reduce spending increase taxation youcut brings spending reductions forefront debate changing question spend save sponsored leadership youcut project economic recovery group team selected committed solutions job creation smaller growth enterprise system cast youcut vote reduced spending republicanwhip
28August2010CARTER13	JOHN_CARTER_20356	unconstitutional illegal alien amnesty underway immigration courts orders obama administration violation immigration law order bypass amounts amnesty decree initial 17 000 lawbreakers makes mockery sacrifices patrol law enforcement officers taking violators custody turned granted amnesty administration administration ordered cases illegal aliens felony convictions dismissed offenders inside united states constitutes change immigration enforcement legal repeatedly rejected similar amnesty proposals obama administration established pattern practice executive branch constitutional administration unilateral oil drilling ban overturned court earlier summer executive order stem cell court violation law recess loud honored upheld illegal amnesty plan precisely blatant unconstitutional stopped constitutional mandate enforce law undermine
8July2010BOUCHER44	RICK_BOUCHER_15010	improvement creeper trail begins replica alvarado train station railroad railroad extended 75 miles abingdon carried iron timber locations 1970s decided end run leaders abingdon damascus foresight establish trail creeper trail premiere tourist destination adds richly tourism trail individuals seeking superb outdoor experience enjoy trail hiking riding bicycling opportunities trail visitors brings steadily increased 200 000 trail annually project breaking ground increase visitors trail brings making ride trail convenient enjoyable alvarado marks mid trail town abingdon town damascus excellent location visitors pause traveling alvarado convenient stop riding trail breaking ground replica alvarado station visitors facility 800 square feet size include display 488 square feet history railroad creeper trail alvarado constructed board standing metal roof expected completed total cost facility appropriation request 2005 amount 680 000 144 match alvarado facility constructed improvements creeper trail watauga parking restroom facilities creeper trail enjoyed tremendous past 10 totaling request projects trail making progress alvarado watauga improvements total 160 000 improve whitetop cove stations stations staffed volunteers trail visitors cove station nearing completion heating conditioning installed station roof window frames replaced window panes installed station fully original historic architecture window panes manufactured replicate original improvements climate historic architecture suffer damage due preventable station preserved future generations enjoy design plans improvements whitetop station developed hopes begin whitetop station include replacing ramps additionally strengthened drainage pipe drainage causing structural problems station starting individuals traveling trail bicycle finally summer allocating 100 000 result economic recovery improve trestles trail improvements underway whitetop cove trestles flash flood prone areas reinforce foundations improve perform maintenance completed trestles safety individuals enjoying recreation trail creeper trail excellent investment visitation trail brings created opportunities entrepreneurs seeking develop tourism related businesses strengthening abingdon damascus enhance trail attendant economic benefits trail brings opportunity recognize individuals advance creeper trail improvements alvarado begins town councils abingdon damascus leadership foresight supporting creeper trail board supervisors behalf trail town manager abingdon excellent organize event extend appreciation excellent behalf creeper trail behalf creeper trail broken ground alvarado station
16April2010MCKEON44	HOWARD_MCKEON_29315	buck mckeon interim recommendations investigation taking initial steps correct failures allowed army officer attack fellow soldiers largest military installations tremendous stress worry safety interim steps concerns level publicly called tragedy notably details included restricted deemed citizens victims broader facts heinous shooting republicans remain committed gates understand tragedy happened
19January2010MCNERNEY54	JERRY_MCNERNEY_20702	11th nationwide art intended showcase artistic talents abilities students 50 states hosts high students winning artwork featured display busy connects daily visitors encourage high students 11th participate art walk collection student artwork impressed level talent quality entries artwork display prize winner 11th flown guest attend awards ceremony 17 2010 student high ramon prize winner painting entitled crabs contest open high students reside 11th artwork due 16 2010 submitted offices guidelines art include piece dimensional piece larger 30 inches 30 inches dimensions inches depth pieces submitted categories paintings drawings prints mixed contest
24June2010EHLERS7	VERN_EHLERS_29362	carp electric barriers designed lakes carp calumet lies barriers miles downstream disappointed discovery warning inevitably happen makes discovery asian carp electric barrier outrageous electric barriers spread invasive fish unequivocally clear prevent asian carp spreading lakes urge asian carp regional coordinating active sampling live asian carp immediately actions remove calumet surrounding waterways agencies charge waterways wake responsibility lakes threat solution prevent
1December2010BOEHNER13	JOHN_BOEHNER_29137	focus solutions cut spending repeal job killing care law priorities republicans outlined governing agenda built designate wide ranging discussion held newly governors ideas creating cutting spending answers ideas beltway repealing job killing care law havoc cash strapped states economies focal discussion agreed build states job killing care law partnership led successful 1996 welfare reforms republicans minded governors standing stop runaway spending businesses attendees meeting included mitch haley barbour governors elect attendance included corbett haley
20January2010MARCHANT19	KENNY_MARCHANT_20532	held academy interviews 16 irving interviews receiving nominations prestigious academies interviews fine applicants 24th nominations prestigious academies academy nominees include prairie academy lauren colleyville academy rodgers coppell academy colleyville academy carrollton academy naval academy dustin bridges academy irving academy micah duncanville academy naval academy duncanville academy jacob colleyville academy southlake academy haag colleyville academy carrollton academy rogan carrollton academy naval academy southlake academy fry southlake academy grapevine academy leon prairie academy garand prairie military academy grapevine military academy military academy prairie military academy grapevine military academy naval academy southlake military academy merchant marine academy coppell military academy parker military academy academy dustin bridges naval academy grapevine naval academy merchant marine academy prairie naval academy nicholas colleyville naval academy ashley coppell naval academy haag colleyville naval academy christian merchant marine academy coppell merchant marine academy merchant marine academy academies guard merchant marine naval military academy give appointments deserving nominees academies maintain rigorous standards low acceptance rates considered honor average
20March2010TIBERI39	PATRICK_TIBERI_20130	relations related madam writing express concern recent statements relationship united states rhetoric threatening relationship irresponsible affront shared principles strategic interests peace tremendous importance ally democracy unstable countries hostile security depends allies enemies united states urge obama administration relationship closely correct
25September2010BECERRA5	XAVIER_BECERRA_29316	dealing insurance patients affordable care law effect banning worst practices insurance starting insurance company drop sick longer child denied coverage born illness disability limit insurance place lifetime benefits prohibited plunged devastating medical debt bankruptcy medical condition history protections repealed republicans campaigning americans risk dropped denied discriminated fortunately affordable care protects worst practices grown care putting patients insurance executives bureaucrats care americans private insurance enjoy longer lose coverage sick care insurance drop coverage sick rescission practice plunged responsible paid premiums medical debt recourse fight coverage protected rescinded child coverage medical condition children born develop illness denied coverage insurers existing condition uninsured children preventive care immunizations checkups peers care law prohibits practice child born equal access insurance market adult child stay plan age 26 adults insurance injured pay emergency offer coverage pay premiums law starting insurance adult child stay plan age 26 lifetime limits coverage happen struck threatening illness injury requires expensive treatment insurance company put lifetime treatment cover lifetime caps outlawed limits phased starting 750 000
13Jul2010Kissell45	LARRY_KISSELL_20938	imperative women army hand groundbreaking campus human undertaken campus outstanding practical applications women facilitate meeting leads opportunities improve forces bathalon taking commander army institute environmental medicine dilley army toured campus 30 meeting professors campus programs appalachian heads human performance laboratory gave presentation advancements plant effect exercise function stress ph talked director plants human institute director institute group higgs business ncrc led discussion bathalon dilley facility operates ncrc hand discussion opportunities partner army agenda higgs facilitated beneficial helping
12August2010DENT13	CHARLIE_DENT_20526	bls employment frustrated unemployment rate remained entering summer recovery claimed appears americans season figures bls naturally disappointing sadly surprising continuing advance misguided agenda defined greater spending higher taxes increased regulation failed cultivate economic environment employers confidence security figures legitimate reasons concern hand employed americans hours rise slightly leads higher wages greater spending sign employers future economic conditions making hesitant hire apprehension detrimental policies embraced leadership desire ability accelerate economic recovery promoting investment entrepreneurship relief businesses controlling spending reduce deficit implementation costly regulations employers
6April2010MILLER74	CANDICE_MILLER_20331	designed eligibility veterans served vietnam stationed inland waterways ports offshore republic vietnam agent equity include veterans experiencing diseases exposure herbicide agents agent brave forces gave called receives care deserve gave represent vietnam veterans chapter 154 largest group vietnam veterans making access care top priorities prior 2002 veterans administration relied receipt vietnam medal veterans treated diseases identified related agent exposure reinstate practice identifying vietnam veterans water veterans vietnam medal vietnam campaign medal served exposed agent eligible care related exposure include vietnam veterans affected agent keeping promise care
5March2010SENSENBRENNER45	JAMES_SENSENBRENNER_14657	taxpayers union ntu citizen group focused keeping taxes low americans 2009 spending legislator keeping taxes low americans top priorities receiving ntu proudly voted increase believed americans informed spend dollars scored 95 percent tied place taxpayer friendly ranked principled future generations americans enjoy lower taxes wasteful ntu duane parde hard owe debt gratitude behalf earned taxpayers scoring votes cast lawmakers areas taxes spending debt regulatory burdens consumers producers ntu group utilize roll vote affecting fiscal 333 votes votes 111th economic climate fiscal discipline parde fortunately taxpayers staunch ally taxpayers union taxpayers ntu comprised 362 000 500 reside nonpartisan nonprofit citizen group founded 1969 lower taxes smaller economic levels 2009 rating
11August2010SIRES18	ALBIO_SIRES_20542	attending inauguration colombia juan santos ceremony place 2010 colombia meetings colombia alvaro uribe newly santos celebrated accomplishments colombia partnership united states congratulate santos commend colombia dedication process shown election increasingly volatile colombia path combating drug trafficking terrorism positive effect colombian security additionally colombia remarkable progress fronts emerging growth market leading latin business colombia consistently proven reliable partner champion democracy partnership nations attended inauguration ceremonies hemisphere trip attended inauguration conjunction heads nations colombia met calderon alvaro panama relations
20May2010SHERMAN15	BRAD_SHERMAN_29707	terrorism draft united nations security council resolution achieving consensus united nations sanctions security council positive step provisions resolution partial arms financial sanctions provisions mandatory represent steps resolution previous security council resolutions measures change mandatory measures significantly investment iran sector goods abroad improve maintain output prohibit sale refined petroleum refinery equipment iran bank played proliferation mandatory provisions resolution measures countries cover justify weakening tough security council unwilling unable impose crippling sanctions regime economic iran change
27January2010MICHAUD65	MICHAEL_MICHAUD_20328	obama delivered union joint session frustrated environment precisely afford mill 29 lived pink layoffs firsthand coming understand discouraged appears touch priorities reason election weekend listen directly ability improve depends willingness political party tonight wanted listened move aggressively job creation options creating economic environment business growth laid concrete ideas priority agree fiscal challenges facing presidents fiscal responsibility catch obama willingness tackle unsustainable debt banks responsible mess created adopt fellow dog coalition introduce comprehensive plan balance budget balance budgets past care end political remain confident policies businesses buy affordable quality insurance simply kicks problems worse shake privileged elite multinational corporations banks insurance breaks businesses plan
25June2010STARK41	PETE_STARK_14053	maintain access doctors trust avoid disruption medicare tricare beneficiaries access doctors continuing path unacceptable owe citizens disabilities military fix broken payment system 3962 retroactively reverses 21 percent cut medicare payments doctors place 1st effective 1st percent payments 30 2010 provision protects tricare payment rates doctors tricare care system military personnel tied medicare rates fully paid passed fix broken
13January2010GREEN31	AL_GREEN_20529	09 expressed deep condolences haiti wake magnitude earthquake devastated pledged cooperate relief coordinating horrific tragedy earthquake brutal powerful hit haiti 200 distressed poor haiti neighbor united states committed leading international relief carried speak due severe damage haiti difficult determine lives disaster united states nations coordinating relief focus rescue alive medical attention survivors explained supply water food medicine temporary shelters priorities hours offices constant coordinating catastrophe haitian haiti united states haiti nations urgent build run sectors medical providers manufacturers haiti earthquake relief 2010 originally haiti haitian united states international usaid haiti poorest countries suffered 900 hurricane related damages yesterday earthquake bank haiti low income chronic food deficit produces half food 43 percent 2008 46 percent haitians access water haitian concern unemployment rate 70 80 percent 54 percent population lives
10July2010CULBERSON6	JOHN_CULBERSON_20139	administration reaching muslim nations top priority nasa surprised administration jazeera olson aeronautics nasa administrator bolden 28 plan ran mentioned outreach muslims olson recalls stunned chairs married briefing bolden spokesman bolden calls olson bolden discussed muslim initiative jazeera nasa spokesman bolden sat jazeera 17 stop bolden trip timed anniversary obama 2009 muslim outreach devoted pursuing beginning relationship united states muslim interview bolden jazeera foremost mission obama find reach muslim engage dominantly muslim nations feel historic contribution engineering jazeera interview 30 obama plan bolden briefed question jazeera word lawmakers knew bolden idea earlier 2010 item sentinel reported bolden group engineering students obama find reach dominantly muslim countries expanded reach traditional partners bolden sentinel indonesia agencies reaching indonesia largest muslim establish partners bolden find resistance plans olson confident muslim outreach venture unreported post abc cbs republicans olson spent democrats crack nasa questions republicans win olson fund candidate mind bolden controversy spokesman obama nasa engage scientists push exploration bolden description initiative muslim nations scientific manned flight advanced united states veterans controversy indication obama administration nasa original mission laid aeronautics nasa develop arts sciences flight atmosphere technologies griffin headed 2005 2009 guided nasa 50 griffin
24October2010FLAKE10	JEFF_FLAKE_20100	interior environment fiscal 2010 200 000 sea sea conservation alaska seal
20January2010BLUMENAUER54	EARL_BLUMENAUER_29588	leave_site ln_url 2010 01 livability guidelines 20 proposed livability based guidelines transit projects rescinded bush administration requirements based decisions project commute compared cost criteria determine projects funded transit administration starts starts programs transit standing requirements allowed light projects narrow cost performance criteria board meeting 13 evaluate transit projects factors reduce carbon footprint spur economic activity relieve congestion put simply livability account criteria proposed improve starts starts programs hurt propose making criteria determining transit projects simple answer criteria unleash vital projects spur economic growth reduce congestion reliance dirty expensive fuels misleading label criteria authored starts law 2003 original intent smaller scale expensive transit projects projects funded determined variety benefits economic potential environmental gains dropping bush era practice focusing exclusively travel savings commuters restored consistent obama administration livability spirit law written dot thing wide spectrum economic pollution reduction benefits obama administration walking walk improving capacity fundamental making livable options bus rapid transit bike lanes exploring streetcar dozen projects states enormous economic environmental gains streetcar starts grant com_content item 175 double streetcar system process 300 high wage attract square feet project reduce regional vehicle miles traveled 28 miles inception starts confident thrive administration announcement guidelines
20January2010INSLEE11	JAY_INSLEE_29937	clean job training workforce training coordinating board sector partnership training grant awards authorized recovery reinvestment 2009 grant approximately 731 trained efficiency occupations committed ensuring takes lead reason fought include millions dollars stimulus clean knew put train workforce build 21st paying beginning 2008 led promoting inclusion hundreds millions dollars recovery reinvestment directed programs secure environmentally sustainable 2009 led sustainable environment coalition leadership outlining stimulus effectively invested 250 dollars workforce training grant implement training job placement high demand occupations needed efficiency commercial buildings incumbent risk youth low income adults individuals disabilities veterans race clean started progress clean united states
18September2010TURNER11	MICHAEL_TURNER_20342	care imposed 500 billion dollars taxes fees costs struggling half trillion dollars employers put cost increases page care medical device greatly concerns section care reconciliation medical excise imposed sale medical devices manufacturer provider importer medical device inhibit innovation impose burden businesses carry high investment costs ultimately lead greater costs care patients businesses making tough financial decisions due increased burden imposed addressed met business leaders ferno global manufacture distribution professional emergency products based leaders ferno increase hamper company ability competitive market causing company decrease production products executives ferno estimate cost equivalent 23 ferno business hurt device headquartered forced cut budgets laying due financial burden imposed united states medical device medical device firms united states employing 350 000 medical device sold 135 billion products 2008 industries experienced growth 11 percent unemployment rate hovers 10 percent implementing relief businesses backbone hire cosponsor medical innovation introduced colleague erik paulsen remove medical device excise internal revenue medical device excise unfairly penalized entrepreneurship innovation care repeal costs lowers quality care provisions care place undue burden businesses fight repeal replace reckless expensive care common sense solutions bring costs individuals businesses increasing access americans obtaining quality medical care top priority basis achieve
22July2010BURTON15	DAN_BURTON_15014	party group open devoted bringing principles founding fathers forefront met party leaders rallies interactions clear share core principles outrage direction heading cherish obamacare founding fathers principles forgotten takeover establishment party millions frustrated americans concerted voice outreach turn grassroots ideas actions
13February2010HARE15	PHILIP_HARE_20716	progressive draft finally moving unemployment crisis overdue draft measures cuts business extensions unemployment insurance subsidy americans cobra approach passed significantly directly works high areas final product insisting excellent job
5March2010BISHOP91	TIMOTHY_BISHOP_20338	business hiring incentives employment hire larger agenda strengthen 77 155 billion dollars investments surface projects rebuild priority creating quickly builds successes recovery step rebuild hire payroll holiday businesses hire unemployed estimated 300 000 income 000 businesses retain employees cuts businesses invest hire provisions easier states projects retrofitting extension highway trust fund billions dollars recovery saved created rebuilding global competitiveness recovery 95 americans benefit largest cuts history paycheck passed comprehensive investments areas grow highways transit businesses job training
20January2010LEVIN115	SANDER_LEVIN_15033	charitable contributions victims earthquake haiti prior 1st claimed itemized charitable deduction taxpayers 2009 2010 passed unanimously expected massive earthquake devastated neighbor haiti mobilized usaid military moving quickly deliver aid citizens answered pledging millions dollars relief generosity struggling ends modest change americans donations relief 2005 enacted relief individuals charitable contributions victims indian ocean tsunami occurred 2004 241 passed objection subsequently passed
16December2010PRICE2	DAVID_PRICE_15438	class relief 2010 gave record debate madam rise qualified cut agreement carefully positive elements severe flaws realistic sense dire consequences fail conclusion gamesmanship aisle afraid expect contents priority sacred republicans hostage extend bush cuts wealthiest americans hard suffer process programs enjoyed unemployment insurance business credits suddenly priorities game stonewalled republicans concession disconnect obvious cuts millionaires billionaires square priorities balancing budget growing spending 130 billion cuts richest percent americans paying demonstrate fiscal discipline effective step spur economic recovery goal extended unemployment insurance chance effectively party priorities lie prouder prouder stand hard americans find unemployment insurance expire prouder stand class savings depleted afford taxes raised economic downturn stand businesses giving certainty grow prosper stand future generations allowing expensive cuts benefit wealthiest stimulate expire finally balanced budget weeks earlier version cut 250 000 income gains dividends extended amt relief enhanced eitc enhanced child maintained expensing provisions encourage businesses invest simply put relief maximum economic impact dismissed vote amended substantially reflect negotiations occurred leaders result positive elements negative expensive adding 850 billion deficit decade cost extent effective economic stimulus equitable benefits provisions subjected criteria positive extend unemployment insurance end moral obligation economic greater investment short run americans find ends put maintaining aggregate demand goods contrast cuts wealthy agreement maintains historically low rates lower income americans enjoyed past decade afford raise taxes downturn stimulative impact extensions extends credits directly lower income americans refundable child enhanced earned income credits deductions child care essential child refundable low income income liability limited boost economic recovery offers relief businesses extension bonus depreciation provision included recovery extension triangle incentives provisions business owners stability hire economic recovery finally payroll holiday result lower burden respected advocates argued provision hurt lower income compared making pay expires claimed provision threaten social security temporarily reducing payments social security trust fund clear choice prefer extension making pay payroll holiday choice face choice payroll holiday simple lower income worse income taxes higher lose benefits enhanced eitc payroll relief benefits payroll holiday broadly shared stimulative impact payroll holiday broadly felt impact social security aarp assured diversion temporary repaid full reasons concerned threats social security future positive elements weighed carefully concessions republicans negotiations produced referring extension bush cuts income 250 000 add 100 billion deficit stimulate isn simply personal opinion party confirmed budget respected economists understood leadership held hostage millionaires average break 100 000 tells priorities lie cuts wealthy holy economic outcomes equally disappointed inclusion estate proposal gratuitous giveaway 600 wealthy dire warnings impact estate farmers business owners extent affected compromise estate proposal passed sufficient proposal costs 23 billion 2009 proposal economic impact letting millionaires billionaires inherited wealth average details provisions actively engaged discussions oppose inclusion giveaways wealthiest americans sending separate letters leadership opposing inclusion income cuts arguing gratuitous estate provision voted class cut giveaways letters arguing incentives reduction ethanol minute supporter 2009 estate compromise failed tonight deeply disappointed successful called evaluate positive impact class americans economic recovery negative impact deficit unjust giveaways wealthy consequences failing enact expiring provisions chaos taxpayers result generous equitable extreme views incoming provisions republicans leaders openly concern 112th economic recovery putting americans ensuring obama goals misguided narrow mine opportunity stimulus republicans clear opposition aid states investments programs maintain demand stimulate growth fully question effective conceivable recovery door circumstances flaws conscience cast vote prevail americans increases end eitc child provisions benefitted conscience cast vote safety find process economic recovery risk fails conscience question violations fairness fiscal change tonight vote chance vehicle vast bring
21January2010INGLIS26	BOB_INGLIS_39300	welcoming elect united states historic upset shows fabulous constitutional republic correct change overwhelmingly democrats shows constitutional republic rise interests taking process special interests loud clear tired deals hot wired care steam open honest transparent joining care steam stopped
28September2010JOHNSON6	SAM_JOHNSON_29143	3rd law enacted business included cell phone fix modernize law employee cell phone provision treatment cell phones blackberries business repealing employers employees maintain detailed logs cell phone law required employers personal cell phone employees deduction law require employers phone employee desk personal purposes tremendous honor law hoped predicted failure serve controlled put hard happen legislative victory tenure seat prestigious writing leadership concern brought absurd law attention 2008 garnered 214 sponsors overwhelming backing administration needed momentum include bills session concern generated makes accomplishment meaningful takes pride law controlled considers cell phone fix signature legislative achievements include original amendment repeal drafting pension generation securing eliminating earnings penalty seniors paid wanted retirement collect pension paycheck employer eliminating earnings penalty proved helpful older americans wake worst recession depression 29 veteran prisoner war vietnam
